Country Name,Country Code,Indicator Name,Indicator Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
North America,NAC,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,,,,,,,,,,,63.37519248,63.2721087,63.57056297,63.07317078,62.70224108,61.51355742,61.67236087,62.82919864,64.59862079,65.5083825,65.1124311,66.21097648,66.10779661,67.07625486,67.56624161,67.12545389,67.84094208,68.44149228,70.81942047
Namibia,NAM,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,95.03844469,96.88439587,96.67635318,96.44677041,97.01335983,95.5664527,95.91938587,95.82813544,95.66621654,94.93970981,95.35437488,95.37737999,94.62861033,94.52706041,95.34513768,95.22922298,93.16229706,92.31247448,93.1983097,93.43559706,97.70114943,97.74647887,97.70114943,97.64011799,97.92899408,97.61904762,97.21362229,97.41100324,97.34513274,97.32937685,97.32620321,97.15909091,96.33333333,96.61538462,96.53179191,96.30681818,97.24770642,96.74185464,95.66666667
New Caledonia,NCL,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,89.05429512,88.93097048,82.67769708,78.16504298,81.54657274,81.37347689,80.92730612,74.323733,81.85241202,80.41367414,72.50299198,73.26841148,76.97541442,82.10797405,82.44452726,82.75977078,82.35509993,83.60992441,83.41200398,80.99377738,,,,,,,,,,,,,,,,,,,
Niger,NER,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,95.01215534,94.96489513,94.90403376,91.94849446,91.85989063,91.99440675,92.03777017,92.29842966,92.55759752,92.54559966,92.50361912,92.51002912,92.34855178,92.39520827,88.76874038,86.80824005,86.69212111,86.19177493,86.52901714,86.57860031,95.95687332,95.34883721,94.60784314,94.11764706,93.65079365,93.31896552,92.98969072,92.57028112,92.64150943,92.25225225,92.04152249,92.1182266,91.95583596,91.81818182,91.80087848,91.79415855,91.85580774,91.83673469,91.86893204
Nigeria,NGA,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,81.75484457,81.77213044,81.98743608,81.71226218,80.99448496,81.80326862,82.01975113,82.42979241,81.95501236,82.12763576,82.33911162,82.54186609,82.44042795,82.67112107,82.59664608,82.39582237,82.11003819,81.33398515,79.87851906,79.60645137,81.38271605,81.22270742,81.11587983,81.25867654,80.89836661,80.4230423,80.53749458,80.49705139,81.15884903,80.81871345,80.53846154,79.93920973,79.34782609,79.44025834,78.78787879,79.54922108,79.30116473,78.73641304,78.9245157
Nicaragua,NIC,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,93.75051055,93.45142969,93.30157041,93.21007807,92.71359824,92.66506743,92.45477826,92.14087493,92.42413438,92.84493905,92.13362615,91.78212509,91.83164432,91.87374914,91.800399,91.90049028,91.41732697,90.87387704,91.50289028,91.79403572,92.05607477,89.88764045,90.625,91.30434783,90.54726368,89.94708995,89.07103825,89.0625,88.94736842,89.6713615,89.90825688,89.44954128,89.91596639,90.6614786,90.04149378,90.42145594,90,90.34749035,89.88326848
Netherlands,NLD,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,35.35145453,33.80462979,32.96490721,32.99146076,33.22653004,34.763751,33.8488943,33.6876823,34.256011,35.13489276,41.33458266,42.49845124,44.76082456,47.07533763,47.98885814,49.05148385,50.41510249,41.60759819,48.48842335,51.29534454,55.79288026,55.57692308,55.13720485,52.58566978,53.87055838,54.90578298,54.6640574,54.08095554,53.28813559,54.4137931,53.41880342,55.41448842,55.88464536,55.16969219,53.23308271,52.86576169,53.18664643,57.98462852,83.7181045
Norway,NOR,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,19.21781579,18.52893801,18.02302965,17.58529926,16.82649735,17.25205191,17.48873599,17.95769629,18.01076347,18.49296696,18.96739006,20.23015011,22.10368917,23.00764808,23.40339425,24.23166864,26.09063699,27.76694235,28.74430158,31.2596239,53.97148676,55.85774059,62.64775414,59.45945946,58.7196468,58.77192982,59.0809628,59.0809628,57.82608696,54.97925311,57.17391304,57.26872247,54.73684211,57.39130435,55.907173,55.09355509,58.61297539,61.88235294,68.83116883
Nepal,NPL,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,75.60051602,75.40841173,75.71204359,75.65085442,75.83217827,76.03043015,76.2018016,76.42503842,76.49668644,76.61532401,76.63688825,76.68825033,76.59663307,76.65302737,76.92310824,76.9851402,77.01901777,76.98706332,76.9657284,77.05899375,84.68899522,83.96226415,83.29411765,82.48847926,82.52212389,82.34042553,81.44329897,80.36072144,79.53667954,78.03468208,76.99619772,76.93761815,76.30057803,76.01547389,76.32575758,76.27118644,75.09090909,73.88987567,73.25383305
Nauru,NRU,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,87.11397842,87.6116908,88.13147956,88.64632545,89.09053411,89.20727436,88.21929934,87.57872701,88.24471852,88.90749788,89.61890486,90.21993298,90.75561068,91.08326177,90.21048968,90.57734832,90.98222356,91.11542585,91.24942706,91.120408,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,95.93984274,95.7550397,95.69751732,95.49946669,95.27681364,95.20222592,95.11126307,95.14686424,95.20838157,95.52949385,95.65726205,95.71435489,95.47236574,95.45923467,94.84413008,94.64017887,94.75200208,94.71264422,94.4102016,94.03965754,97.33155437,97.3541384,97.18599863,97.16459198,97.18120805,97.18770438,97.1679029,97.08672087,97.02009702,97.03304113,96.74796748,96.97580645,96.99680511,96.9259724,96.71484888,96.74267101,96.77206851,96.81697613,96.63923182
OECD members,OED,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,,,,,,,,,,,67.00123738,66.86409257,66.67415381,66.7167138,66.02985566,65.38471572,64.82585998,65.32123236,67.78017576,70.79559499,70.50788964,71.30233367,71.48318371,69.94199639,70.66008298,69.94893802,71.48727557,72.56926994,73.5234274
Oman,OMN,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,48.39658392,49.02231771,51.37690129,53.59762233,55.50862317,38.59516065,38.04167583,38.75189454,43.87697168,48.02681898,56.56572414,55.03483968,57.17122598,54.42565468,55.28322154,58.26885903,57.52412736,58.16294546,58.100014,57.92735837,88.88888889,89.28571429,90,90.625,91.17647059,91.42857143,91.66666667,89.18918919,90,90.24390244,90,90.69767442,88.37209302,88.37209302,91.30434783,90.19607843,90.38461538,88.67924528,87.71929825
Other small states,OSS,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,,,,,,,,,,,90.28743057,89.94499674,89.74608343,89.34736445,89.15375232,88.87262347,89.091162,88.74950697,88.30544923,88.54182912,88.63482596,89.1632505,88.60015456,85.63452382,85.62426151,85.90976441,87.09554422,84.84525081,87.26381693
Pakistan,PAK,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,71.83515414,72.02742123,72.30052692,71.20801586,71.44022532,72.88491842,73.9191448,74.53044299,75.48128621,76.2895849,76.29250211,75.34054195,75.69688976,79.93113363,79.76910348,80.87626005,67.71879788,74.48781256,74.19897094,74.18902702,94.04096834,93.89705882,94.02570337,93.97631134,88.43663275,89.0328152,88.90481651,89.05859483,89.01068786,89.20920391,89.31061193,89.36877076,89.62006456,89.87433543,90.13589503,90.613879,90.76823757,90.60749677,90.8678623
Panama,PAN,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,89.38447837,89.35298744,89.5530782,88.81445304,88.42080009,88.02342602,87.29775163,87.01143,87.25690254,87.58947355,87.46191764,88.02828427,87.49441577,86.76269011,87.40145624,87.9252432,88.44773964,88.58160272,89.31154422,88.9035554,91.15044248,91.07142857,90.75630252,90.90909091,89.83050847,90.5982906,90.90909091,91.07142857,90.43478261,90.99099099,90.90909091,91.73553719,91.73553719,91.2,90.16393443,90.24390244,89.68253968,88.61788618,89.84375
Peru,PER,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,71.47409407,73.93483225,71.14694498,72.10078553,72.58077918,70.08433809,69.16492995,71.34339693,69.65567209,68.7637543,67.63005753,69.02245858,67.87156062,67.80512882,70.71797624,70.68305011,70.42809952,70.25023901,71.92316829,72.44443389,86.71096346,86.20102215,85.91065292,86.4013267,82.27272727,83.33333333,83.61344538,83.88429752,84.15446072,84.7631242,85.16687268,85.29048208,85.76598311,85.78255675,85.93563766,86.07142857,86.14668219,86.54060067,86.07021518
Philippines,PHL,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,74.84707892,75.84509373,75.67829993,76.51858617,75.72420527,73.06824437,70.5408253,70.51538546,71.44764057,71.27189198,71.45598339,71.91836375,72.24977393,71.66528381,71.71111924,71.94021074,73.50543304,74.25115207,72.71844177,72.03897671,82.86985539,80.97502973,81.04426788,81.3104189,81.11227702,81.11455108,82.2074215,83.03571429,81.13391984,81.97621226,81.92446043,81.97009675,81.23324397,82.28995058,82.74231678,81.74409128,80.62871708,81.03025348,79.67269595
Palau,PLW,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,40.06584955,37.98113144,45.80112011,40.76308421,37.30440464,37.44137191,41.88290399,44.71848962,38.60048541,42.07060137,41.17829492,39.21260936,47.2192467,41.39152544,32.69213578,32.39368892,39.45334271,43.03244211,28.08361096,29.88244846,95.04950495,95.06578947,95.08196721,95.09803922,95.11400651,95.16616314,95.07692308,95.23809524,95.16616314,95.36231884,95.27777778,95.38043478,95.26315789,95.02617801,95.22613065,95.01312336,95.05208333,94.65240642,94.59459459
Poland,POL,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,56.66735281,54.8707552,55.4330944,52.57967573,52.18788086,51.59423742,51.78415872,53.00063235,54.15997597,55.66340719,56.66248078,58.94415947,60.29299257,60.25072621,60.69013031,64.02239878,63.90361855,63.79978561,65.53263396,66.9953235,74.11717496,74.76051645,73.90739939,71.82506308,72.12978369,71.07942974,70.52845528,71.8438869,71.96617336,71.80919639,69.30860034,68.80851064,71.44097222,69.15927334,68.68686869,68.76779179,69.679773,70.19945248,71.62217659
Pre-demographic dividend,PRE,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,,,,,,,,,,,86.13829303,85.80866402,85.70441612,85.72992707,68.24067003,68.67429978,68.64412184,69.10974232,70.67255529,71.05360022,71.8393446,71.33849087,72.3795903,73.04865764,72.98415372,73.80303219,72.7398877,73.40429108,73.39554582
Puerto Rico,PRI,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,95.4940181,95.78642326,95.83814233,96.14823774,95.92031287,95.94418419,96.14767188,96.2562268,96.15664993,95.66326004,95.53819699,95.9318462,95.65861864,96.37997072,96.36868075,96.26622444,96.14444695,95.65488762,95.8023025,96.16585509,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,46.06393291,56.59058938,51.46706886,44.52046168,57.7749944,57.97091098,61.75001971,55.39218404,54.5240626,57.01083599,54.41096042,56.9398426,57.05522851,46.48462976,57.7803207,61.00649007,58.09688372,53.36295342,59.22533213,65.59567058,31.55737705,31.63064833,29.45736434,28.13688213,25.93984962,24.34210526,23.77260982,26.34730539,34.88372093,43.02325581,54.02843602,56.10859729,56.88888889,56.70995671,56.17021277,55.60165975,55.41666667,54.66101695,55.41666667
Portugal,PRT,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,51.56736542,53.91883051,51.03735477,50.01497384,48.71585216,52.99008581,51.16090252,50.1270462,45.74169066,46.81760387,55.25785929,56.98492795,56.75267073,53.23886659,56.81330894,57.85072397,57.03524705,58.12837009,61.31099208,58.14618813,69.53316953,69.01763224,67.95865633,68.86543536,69.86666667,66.24040921,65.92592593,64.66165414,64.23357664,63.04347826,61.5942029,59.84455959,65.13317191,62.53298153,61.7721519,60.57441253,59.56284153,60.62992126,61.02150538
Paraguay,PRY,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,65.01104758,68.10183842,66.73542691,69.01099265,68.84058083,68.44400401,68.2668184,71.45120849,69.36085257,69.05820262,68.37751715,70.5407812,70.48915153,70.70285089,74.0025112,74.19685698,73.14954513,71.83782974,74.14497955,74.50572728,42.7672956,47.78927563,57.76053215,73.08192458,94.51612903,94.96183206,94.75409836,94.94290375,95.16908213,95.51083591,88.15165877,89.74008208,89.59778086,90.31847134,89.31082982,89.96036988,89.82826948,90.89848308,90.10152284
West Bank and Gaza,PSE,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,,,,,,,,,,,85.72373081,83.90860476,84.34937611,85.25641026,83.94504546,84.69350962,84.69350962,84.69350962,85.16956162,83.94737739,86.44909688,85.4023515,85.64327485,84.51152391,82.77597841,84.18619402,82.63231022,86.29586261,85.07337983
Post-demographic dividend,PST,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,,,,,,,,,,,65.62321079,65.37436588,64.7566677,64.5571651,63.79836689,63.04955574,62.33322658,62.79007743,65.21911925,68.47915195,68.13862053,69.04405753,69.28332807,67.49942303,68.46753322,67.43766992,69.39604734,70.5061077,71.73284212
French Polynesia,PYF,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,76.30837974,75.50945851,71.82682473,68.40556873,66.30410308,66.008057,66.41991328,59.52713137,66.61441037,63.65731848,60.09649,54.3479681,46.96254743,40.76230655,41.40312878,34.69980849,30.52625407,29.49108061,28.6661118,29.79559344,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,17.63479255,15.54878793,13.92799397,12.88698209,11.1808014,5.509612261,5.528617718,6.791095275,5.066654895,3.444899061,3.125042915,3.232280516,0.859532747,0.9633042377,1.04848478,1.805142183,1.952331069,2.359091864,2.334038521,2.49858721,35.71428571,40,37.5,38.88888889,45.45454545,43.47826087,40,40,40,40,38.0952381,28.57142857,29.16666667,25.92592593,24.13793103,19.35483871,16.21621622,13.46153846,12.06896552
Romania,ROU,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,49.77604567,50.51815404,49.43084722,48.43358566,47.93115961,51.35404017,49.33396701,49.1413928,50.76537564,50.8257077,50.12417769,53.22462092,53.02861281,52.91017085,53.95210345,55.15296414,53.45874309,54.69426686,54.70484584,55.2279273,71.71270718,72.93754819,67.77358491,66.6157372,66.15120275,62.78674596,61.23833757,64.34245366,66.95652174,65.39649846,59.04761905,64.74609375,65.26429342,62.24696356,63.13405797,63.46328196,65.66566567,62.41276171,75.49450549
Russian Federation,RUS,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,50.49375059,52.2616734,45.55827254,50.45563188,51.97631665,51.87928906,49.45544634,50.39109402,51.2952838,51.18098071,51.92957565,51.38397185,52.65963317,54.89979345,54.2349298,54.25999571,53.27462849,53.75429555,53.57092443,53.03980414,84.41969857,83.84146341,85.27517234,85.34578062,84.90925059,83.40412144,82.5170181,82.19080007,81.59329957,80.24390244,79.7979798,80.24413146,79.22932331,79.76653696,77.33306516,76.40922768,75.94632485,76.18299627,78.69651562
Rwanda,RWA,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,80.24079741,79.3410102,78.71193422,78.83538823,77.15714737,77.6394001,76.47772152,76.19039903,76.47195985,78.84564862,78.49707957,77.54047755,77.92014152,77.82139245,75.46298888,76.44023334,75.24278014,75.16678258,74.45576942,73.60464477,81.25,82.65306122,82.10526316,82.41758242,81.6091954,81.81818182,81.70731707,81.39534884,83.33333333,83.50515464,83.83838384,83.80952381,84.54545455,84.87394958,85.03937008,85.82089552,86.30136986,86.36363636,87.03703704
South Asia,SAS,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,,,,,,,,,,,94.02728621,93.98342026,93.96539161,93.90458838,93.10518336,92.49571901,91.83784802,91.23951632,90.62743139,90.07864302,89.21411061,88.9623438,88.35410952,88.26832428,88.19187958,88.32991455,88.29401573,88.15954876,88.05288897
Saudi Arabia,SAU,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,46.57771182,43.88117534,37.79323343,36.51008402,38.26997338,41.73893908,41.14996673,38.21682034,35.64306852,33.54334097,31.76948841,34.7774064,38.1655876,41.04518018,43.54625428,45.66988789,46.9334746,49.72183984,49.10293102,50.62451278,78.29099307,78.58719647,78.46481876,76.99115044,74.70725995,71.6112532,71.60493827,72.55813953,72.58426966,71.81208054,72.37687366,72.14137214,71.89409369,72.02380952,72.08413002,70.23809524,69.41176471,69.12878788,63.65591398
Sudan,SDN,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,91.0996233,91.21116387,91.33682598,91.20061821,91.84981654,91.95576567,91.85294224,91.35297875,91.72092024,91.74361997,91.41987408,91.94716041,91.75557094,91.80053763,92.03209055,92.11497484,91.73052399,91.5129584,91.62131053,91.44662942,96.37096774,96.53049804,96.77083333,96.98019802,97.13345865,97.21964782,97.38475177,97.41602067,97.54801798,97.59036145,97.76345716,97.3075305,97.2299169,97.09414955,96.90839695,96.88758696,96.46601942,96.49507119,96.27031019
Senegal,SEN,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,89.40963648,89.37239607,88.85155926,87.84155152,87.49777023,87.91447261,87.73147558,87.94200822,87.65627668,87.28656462,87.05038355,86.50690144,86.88058433,86.5020552,86.08980855,85.57085928,86.26327278,87.07597403,86.30301804,86.66026243,77.87418655,76.875,75.86206897,75.04873294,73.86363636,72.62569832,72.66313933,71.35231317,69.94633274,70.71547421,71.95121951,69.5024077,66.72268908,63.65248227,66.40127389,66.35802469,66.46616541,64.03785489,65.06024096
Singapore,SGP,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,19.54805863,16.02270124,16.07827863,19.3786668,14.00961117,12.84491927,12.57795228,15.67608332,16.20874719,15.33252454,15.60482383,13.2802411,11.54671057,16.37251673,11.03161678,9.361247836,9.524534119,11.76494558,8.582575688,6.397323749,25,1.648351648,0.8670520231,0.5893909627,0.4451038576,0.3579952267,0.3492433062,0.2272727273,0.332594235,0.3246753247,0.2100840336,0.217155266,0.3367003367,0.6952491309,0.9592326139,0.8717310087,1.024327785,0.9247027741,0.8163265306
Solomon Islands,SLB,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,99.54005606,99.5352725,99.5533895,99.56769903,99.56171081,99.56833844,99.56204346,99.54535734,99.57744963,99.55332575,99.55606122,99.51191208,99.52992209,99.52614454,99.51570137,99.54395405,99.51232273,99.5403699,99.52070459,99.48297256,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,100,66.66666667,66.66666667,66.66666667
Sierra Leone,SLE,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,64.05743653,63.90891831,63.70984779,64.47735422,61.66147787,63.21973965,63.28447864,64.98783243,63.05921132,64.18773833,66.13719239,64.71498739,65.85398577,64.78667066,64.43762703,63.14530761,63.2089723,63.17213394,62.28544163,63.82365494,89.8989899,88.88888889,89,90.0990099,90.19607843,89.10891089,81.3559322,81.03448276,80.35714286,79.62962963,76.92307692,83.09859155,83.11688312,88.69565217,89.68253968,89.16666667,92.52873563,91.61676647,88.42975207
El Salvador,SLV,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,85.38275973,86.12516457,86.36920881,85.04450971,84.18212447,83.7247893,84.50956979,83.92802964,83.08289075,81.70683611,83.23111289,84.26988716,81.46150729,82.39783801,80.01844946,81.93469034,82.61623972,83.73396685,83.23991413,82.31402809,83.72093023,82.08955224,81.75182482,79.41176471,77.6119403,76,79.72027972,80.55555556,78.29457364,79.85074627,79.2,80.3030303,80.31496063,80.95238095,82.08955224,84.24657534,83.68794326,84.21052632,85
San Marino,SMR,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,95.91439158,95.69108808,95.69569706,95.44111739,94.92152053,95.22317565,94.90007141,95.16014702,95.31374867,95.02197825,94.69119046,94.70332589,94.61725796,94.25835172,94.15545653,94.1985634,94.20423119,94.30493632,94.50096754,94.35202665,97.51098097,97.07401033,96.6796875,97.07401033,97.38461538,97.30941704,97.22627737,97.14285714,97.08879185,96.92082111,96.80696662,96.87943262,96.64335664,96.53739612,96.44808743,96.51941098,96.15384615,95.73170732,95.57926829
Serbia,SRB,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,,,,,,,,,,,81.55893536,80.33126294,76.5743073,76.68393782,77.00258398,80.27522936,80.76923077,82.22698073,81.42201835,81.37254902,80.32786885,80.33573141,77.96610169,74.68030691,78.48605578,75.52301255,74.61368653,74.70119522,70
Sub-Saharan Africa (excluding high income),SSA,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,,,,,,,,,,,86.74958425,86.34280671,85.95820153,85.60368897,70.78363284,71.03679909,71.29051448,71.57113384,72.95712985,73.16797324,73.73897217,73.30200098,74.3015463,74.64654683,74.63826149,75.4217237,74.73308061,75.37607631,75.55823621
South Sudan,SSD,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,,,,,,,,,,,99.55947137,99.57264957,99.6031746,99.62358846,99.64328181,99.64850615,99.66424175,99.61977186,99.69104016,99.64610718,99.6663489,99.57514604,99.6,99.60784314,99.56479691,99.53596288,99.50592885,99.489085,99.48210923
Sub-Saharan Africa,SSF,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,,,,,,,,,,,86.75008516,86.34331713,85.95871922,85.60421703,70.78450466,71.0376551,71.29135549,71.57196077,72.95788016,73.16872204,73.73969595,73.30274935,74.30223627,74.64720586,74.63632906,75.4198514,74.73119417,75.37424435,75.55644049
Small states,SST,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,,,,,,,,,,,89.06902995,88.71609201,88.49795514,88.25868558,87.93333166,87.86310094,87.98188118,87.65433849,87.21347679,87.21417141,87.44850768,87.87753352,87.38209351,84.8575511,84.74339159,84.77230221,85.7713263,83.86950891,86.20320276
Sao Tome and Principe,STP,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,71.40947218,70.48357073,67.57588579,69.95703063,68.95540478,71.09623908,71.62272235,67.28474032,65.26853376,63.66977196,58.50928502,60.67768473,60.51429185,59.71111985,57.99451516,58.77375037,58.73687778,58.53055272,59.69935301,59.89234846,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,50,50,50,50
Suriname,SUR,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,19.98532855,26.87313759,23.89986597,26.8340195,26.8039212,22.01544618,21.00047875,25.33401212,22.44998057,21.02647223,19.66570415,26.87323816,28.35090311,28.84716487,37.51034033,33.53336252,32.68885426,28.56673148,27.73437783,27.32341927,88.88888889,88.88888889,89.47368421,94.44444444,94.44444444,89.47368421,90.47619048,90.47619048,95,90.47619048,90.47619048,90.47619048,90,90,92,90,91.66666667,86.36363636,89.28571429
Slovak Republic,SVK,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,47.15154032,47.49066366,48.57931298,46.27172612,45.63989778,46.35668545,45.4926447,47.24563337,44.61600841,44.52860826,45.21364995,45.1304484,46.54502168,47.484066,48.2652941,47.99642065,54.08420912,53.27072964,57.90327598,59.04003061,61.34663342,61.12956811,61.67883212,64.63414634,54.44839858,50.17182131,48.40764331,48.84488449,51.9434629,53.01724138,49.6124031,47.48201439,47.46376812,44.64285714,43.66666667,42.5087108,38.99371069,40.74074074,41.95804196
Slovenia,SVN,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,86.51331741,86.6518655,86.84807995,86.68874999,86.4181759,86.1465822,86.30682271,86.45010845,85.85079594,86.13818351,86.52721396,85.6333972,86.25672501,86.28507457,87.58597967,86.39363475,84.69224009,84.67984519,82.34264052,80.92805288,80.86956522,80,79.78723404,78.02197802,74.48979592,69.79166667,64.89361702,66,67.01030928,67.0212766,65.97938144,67.01030928,73.25581395,74.41860465,72.28915663,70.73170732,69.87951807,70.73170732,69.51219512
Sweden,SWE,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,55.9371921,53.85588526,54.08631142,54.36143438,53.93396989,54.16553706,55.9722936,56.29931901,55.48280635,55.29984441,54.81201894,55.82959388,57.04462891,55.78995835,55.2147916,53.91774827,55.60599162,56.13553221,57.10191483,58.77388706,71.11486486,68.77192982,69.31034483,70.38269551,70.23809524,69.64912281,70.5982906,71.15716753,69.68641115,70.96774194,72.49544627,74.00379507,74.37379576,74.17475728,73.98843931,73.22834646,72.56461233,76.32653061,76.37795276
Eswatini,SWZ,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,95.72914752,95.69392095,95.50502792,95.65156863,95.51944589,95.34968343,94.78345391,94.63888234,94.48813128,93.79344613,93.8564182,93.41948094,92.79464003,92.99135047,93.74880837,93.7565811,93.7607619,93.60198489,93.29652791,93.54017251,91.30434783,93.61702128,91.83673469,90.47619048,90.69767442,90.90909091,88.88888889,90.90909091,90.90909091,90.47619048,88.0952381,89.47368421,87.5,90.47619048,88.0952381,90.69767442,87.5,90.69767442,88.37209302
Sint Maarten (Dutch part),SXM,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,77.82773565,78.64736128,80.07413694,80.25438572,79.99647991,79.09970113,73.07383007,70.72608048,70.48038365,69.26555604,64.57918223,69.26845055,68.58347054,44.99169708,33.6008764,34.86947992,33.06061529,33.49838136,30.06858142,33.84900999,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0
Syrian Arab Republic,SYR,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,69.02978398,68.42777864,68.15232297,63.16059864,65.20056719,65.49264073,66.5460327,66.43172566,68.03862415,68.96624301,71.81018783,71.16033238,71.53299458,71.92050419,70.23613004,69.72060322,70.94545604,72.22993729,75.01422223,73.82808903,87.01298701,86.32707775,86.31578947,85.36585366,86.29441624,86.79245283,86.68224299,86.40552995,86.22222222,85.77777778,85.03401361,83.99014778,85.26077098,86.10526316,86.41975309,87.78195489,87.80918728,87.3015873,85.8778626
